url,Artist,Song,Entry,Week entered,Year entered,Week exited,Year exited,Peak,Peak weeks,Weeks,Current
https://acharts.co/song/82339,"Flume,Chet Faker",Drop The Game,21,49,13,11,13,18,1,14,-
https://acharts.co/song/82260,Christina Perri,Human,39,12,14,12,14,39,1,1,-
https://acharts.co/song/82253,One Direction,You & I,23,23,14,23,14,23,1,1,-
https://acharts.co/song/82153,Timomatic,Everything Is Allowed,48,48,13,48,13,48,1,1,-
https://acharts.co/song/82152,The John Butler Trio,Only One,44,48,13,48,13,44,1,1,-
https://acharts.co/song/82151,Magic!,Rude,28,48,13,16,13,2,2,21,-
https://acharts.co/song/82150,Samantha Jade,Soldier,17,48,13,05,13,17,1,10,-
https://acharts.co/song/82149,"Lana Del Rey,Cedric Gervais",Young And Beautiful â Cedric Gervais Remix,9,48,13,23,13,9,1,17,-
https://acharts.co/song/82113,Jason DeRulo,Trumpets,22,50,13,17,13,1,1,20,-
https://acharts.co/song/82109,Lily Allen,Hard Out Here,33,48,13,09,13,14,1,14,-
https://acharts.co/song/82083,One Direction,Midnight Memories,45,12,14,12,14,45,1,1,-
https://acharts.co/song/81996,Uncle Jed,Just Give Me A Reason,49,47,13,47,13,49,1,1,-
https://acharts.co/song/81995,Joel Fletcher,Swing,45,47,13,47,13,45,1,1,-
https://acharts.co/song/81994,Uncle Jed,Brother,36,47,13,47,13,36,1,1,-
https://acharts.co/song/81993,Tina Arena,Only Lonely,32,47,13,49,13,32,1,3,-
https://acharts.co/song/81992,Bastille,Of The Night,13,47,13,06,13,6,1,12,-
https://acharts.co/song/81886,"Eminem,Nate Ruess",Headlights,36,07,14,15,14,21,1,9,-
https://acharts.co/song/81878,"A Great Big World,Christina Aguilera",Say Something,47,52,13,26,13,1,1,22,-
https://acharts.co/song/81858,American Authors,Best Day Of My Life,37,06,14,41,14,10,1,18,-
https://acharts.co/song/81799,George Ezra,Budapest,32,30,14,11,14,5,1,33,-
https://acharts.co/song/81785,Third D3Gree,Different Kind Of Love,22,46,13,46,13,22,1,1,-
https://acharts.co/song/81784,Jai Waetford,Your Eyes,6,46,13,47,13,6,1,2,-
https://acharts.co/song/81783,Taylor Henderson,Borrow My Heart,1,46,13,07,13,1,1,14,-
https://acharts.co/song/81741,Ed Sheeran,I See Fire,10,47,13,11,13,10,3,17,-
https://acharts.co/song/81715,Flo Rida,How I Feel,26,46,13,51,13,20,2,6,-
https://acharts.co/song/81704,Lady GaGa,Dope,34,46,13,46,13,34,1,1,-
https://acharts.co/song/81600,Taylor Henderson,Some Nights (x Factor Performance),45,45,13,45,13,45,1,1,-
https://acharts.co/song/81599,Taylor Henderson,The Blower's Daughter (x Factor Performance),43,45,13,45,13,43,1,1,-
https://acharts.co/song/81598,Jai Waetford,Don't Let Me Go (x Factor Performance),37,45,13,45,13,37,1,1,-
https://acharts.co/song/81597,Dami Im,And I'm Telling You I'm Not Going (x Factor Performance),29,45,13,45,13,29,1,1,-
https://acharts.co/song/81596,Guy Sebastian,Like A Drum,4,45,13,10,13,4,1,18,-
https://acharts.co/song/81595,Dami Im,Alive,1,45,13,50,13,1,1,6,-
https://acharts.co/song/81563,"Rudimental,Emeli Sandé",Free,26,51,13,25,13,5,4,22,-
https://acharts.co/song/81560,"Fatboy Slim,Riva Starr",Eat Sleep Rave Repeat,47,06,14,06,14,47,1,1,-
https://acharts.co/song/81556,"Eminem,Rihanna",The Monster,13,45,13,14,13,1,3,21,-
https://acharts.co/song/81536,Lady GaGa,Venus,31,45,13,45,13,31,1,1,-
https://acharts.co/song/81535,One Direction,Story Of My Life,3,45,13,06,13,3,1,14,-
https://acharts.co/song/81509,Katy Perry,This Is How We Do,27,33,14,02,14,18,1,16,-
https://acharts.co/song/81486,"Sia,The Weeknd,Diplo",Elastic Heart,8,04,15,22,15,5,3,19,-
https://acharts.co/song/81446,Uncle Jed,Give Me Love,39,44,13,47,13,39,1,3,-
https://acharts.co/song/81445,Tina Arena,You Set Fire To My Life,38,44,13,44,13,38,1,1,-
https://acharts.co/song/81444,Little Mix,Move,33,44,13,50,13,26,1,7,-
https://acharts.co/song/81443,Taylor Henderson,Girls Just Want To Have Fun (x Factor Performance),2,44,13,46,13,2,1,3,-
https://acharts.co/song/81414,"Parra For Cuva,Anna Naklab",Wicked Games,43,46,14,04,14,14,1,10,-
https://acharts.co/song/81410,"Lupe Fiasco,Ed Sheeran",Old School Love,23,46,13,04,13,23,2,11,-
https://acharts.co/song/81398,Taylor Swift,Sweeter Than Fiction,44,45,13,45,13,44,1,1,-
https://acharts.co/song/81378,"Lady GaGa,R. Kelly",Do What U Want,21,44,13,50,13,21,1,7,-
https://acharts.co/song/81374,Justin Bieber,Hold Tight,48,44,13,44,13,48,1,1,-
https://acharts.co/song/81336,Katy Perry,Unconditionally,11,45,13,12,13,11,1,19,-
https://acharts.co/song/80969,"Afrojack,Spree Wilson",The Spark,48,47,13,03,13,37,1,8,-
https://acharts.co/song/80953,Taylor Henderson,One Crowded Hour (x Factor Performance),38,43,13,43,13,38,1,1,-
https://acharts.co/song/80952,James Arthur,You're Nobody 'til Somebody Loves You,22,43,13,45,13,22,1,3,-
https://acharts.co/song/80951,"Calvin Harris,Alesso,Hurts",Under Control,17,43,13,52,13,17,1,9,-
https://acharts.co/song/80950,Justice Crew,Everybody,15,43,13,06,13,6,1,16,-
https://acharts.co/song/80924,"Iggy Azalea,T.I.",Change Your Life,44,44,13,44,13,44,1,1,-
https://acharts.co/song/80923,Eminem,Rap God,40,43,13,46,13,15,1,4,-
https://acharts.co/song/80922,Justin Bieber,All That Matters,41,43,13,43,13,41,1,1,-
https://acharts.co/song/80809,Miley Cyrus,Adore You,33,04,14,13,14,25,1,10,-
https://acharts.co/song/80769,Taylor Henderson,Wake Me Up (x Factor Performance),49,42,13,42,13,49,1,1,-
https://acharts.co/song/80768,Havana Brown,Warrior,32,42,13,08,13,11,1,19,-
https://acharts.co/song/80767,Nathaniel Willemse,You,9,42,13,03,13,4,1,14,-
https://acharts.co/song/80732,"Pitbull,Ke$ha",Timber,6,43,13,17,13,4,3,27,-
https://acharts.co/song/80731,Eminem,Survival,18,43,13,46,13,18,1,3,-
https://acharts.co/song/80695,Justin Bieber,Heartbreaker,30,42,13,42,13,30,1,1,-
https://acharts.co/song/80634,"Mike Will Made-It,Miley Cyrus,Wiz Khalifa,Juicy J",23,39,42,13,43,13,39,1,2,-
https://acharts.co/song/80610,"Illy,Ahren Stringer",Youngbloods,38,41,13,41,13,38,1,1,-
https://acharts.co/song/80609,Taylor Henderson,The Horses (x Factor Performance),27,41,13,41,13,27,1,1,-
https://acharts.co/song/80608,Dami Im,Bridge Over Troubled Water (x Factor Performance),15,41,13,41,13,15,1,1,-
https://acharts.co/song/80607,Jessica Mauboy,Pop A Bottle (fill Me Up),2,41,13,02,13,2,1,14,-
https://acharts.co/song/80560,The Vamps,Can We Dance,47,49,13,10,13,17,1,14,-
https://acharts.co/song/80559,Hozier,Take Me To Church,33,51,14,42,14,2,3,35,-
https://acharts.co/song/80448,Joelle,Joey (x Factor Performance),33,40,13,40,13,33,1,1,-
https://acharts.co/song/80354,"Kid Ink,Chris Brown",Show Me,46,04,14,05,14,46,2,2,-
https://acharts.co/song/80324,Kanye West,Bound 2,50,39,22,39,22,50,1,1,-
https://acharts.co/song/80310,Havana Brown,Ba*bing,46,39,13,39,13,46,1,1,-
https://acharts.co/song/80309,Dami Im,Roar (x Factor Performance),44,39,13,39,13,44,1,1,-
https://acharts.co/song/80308,Timomatic,Waterfalls,26,39,13,43,13,26,1,5,-
https://acharts.co/song/80307,Lorde,Team,19,39,13,09,13,19,3,23,-
https://acharts.co/song/80267,Ellie Goulding,How Long Will I Love You,46,44,13,45,13,46,1,2,-
https://acharts.co/song/80263,Britney Spears,Work B**ch!,30,39,13,44,13,22,1,6,-
https://acharts.co/song/80236,Avicii,Lay Me Down,34,19,14,19,14,34,1,1,-
https://acharts.co/song/80231,Avicii,Addicted To You,41,49,13,32,13,5,1,23,-
https://acharts.co/song/80230,Avicii,Hey Brother,14,42,13,18,13,2,1,25,-
https://acharts.co/song/80203,"Zedd,Hayley Williams Of Paramore",Stay The Night,32,41,13,52,13,11,1,12,-
https://acharts.co/song/80136,"Cher Lloyd,T.I.",I Wish,40,38,13,38,13,40,1,1,-
https://acharts.co/song/80135,Redfoo,Let's Get Ridiculous,1,38,13,05,13,1,1,20,-
https://acharts.co/song/80131,John Legend,All Of Me,37,47,13,33,13,1,3,36,-
https://acharts.co/song/80103,"DVBBS,Borgeous",Tsunami,27,13,14,23,14,10,1,11,-
https://acharts.co/song/80099,Ylvis,The Fox,36,40,13,02,13,9,1,15,-
https://acharts.co/song/80087,Coldplay,Atlas,30,38,13,38,13,30,1,1,-
https://acharts.co/song/80023,London Grammar,Strong,39,52,13,39,13,4,1,21,-
https://acharts.co/song/79992,"Will Sparks,Joel Fletcher",Bring It Back,44,37,13,47,13,33,2,11,-
https://acharts.co/song/79991,Dami Im,Purple Rain (x Factor Performance),29,37,13,45,13,29,1,2,-
https://acharts.co/song/79990,Ricki-lee,Come & Get In Trouble With Me,28,37,13,38,13,28,1,2,-
https://acharts.co/song/79989,Avicii,You Make Me,12,37,13,43,13,12,1,7,-
https://acharts.co/song/79964,Jason DeRulo,Marry Me,28,41,13,03,13,8,1,15,-
https://acharts.co/song/79913,Avril Lavigne,Rock N Roll,45,37,13,38,13,45,1,2,-
https://acharts.co/song/79911,Bruno Mars,Gorilla,47,38,13,42,13,41,1,5,-
https://acharts.co/song/79891,Fall Out Boy,Alone Together,40,45,13,46,13,40,1,2,-
https://acharts.co/song/79877,"Macklemore & Ryan Lewis,Schoolboy Q,Hollis",White Walls,47,39,13,43,13,34,1,5,-
https://acharts.co/song/79851,Keith Urban,Shame,50,36,13,24,13,35,1,2,-
https://acharts.co/song/79850,Haim,The Wire,49,36,13,47,13,12,2,12,-
https://acharts.co/song/79849,OneRepublic,Something I Need,25,36,13,05,13,6,3,22,-
https://acharts.co/song/79820,Eminem,Berzerk,17,36,13,48,13,5,1,13,-
https://acharts.co/song/79786,Zendaya,Replay,37,13,14,24,14,8,1,12,-
https://acharts.co/song/79785,Miley Cyrus,Wrecking Ball,15,37,13,04,13,2,3,20,-
https://acharts.co/song/79729,Jessie J,It's My Party,20,35,13,40,13,12,1,6,-
https://acharts.co/song/79728,"Lana Del Rey,Cedric Gervais",Summertime Sadness â Cedric Gervais Remix,4,35,13,02,13,3,2,20,-
https://acharts.co/song/79646,Bag Raiders,Shooting Stars,44,34,13,35,13,38,1,2,-
https://acharts.co/song/79625,Pharrell Williams,Happy,10,51,13,04,13,1,12,52,-
https://acharts.co/song/79621,Paramore,Ain't It Fun,41,36,13,40,13,32,1,5,-
https://acharts.co/song/79616,The Wanted,We Own The Night,40,34,13,34,13,40,1,1,-
https://acharts.co/song/79615,Lady GaGa,Applause,19,34,13,42,13,11,2,9,-
https://acharts.co/song/79592,Katy Perry,Roar,3,34,13,17,13,1,9,36,-
https://acharts.co/song/79560,Birdy,Wings,25,40,13,49,13,25,2,7,-
https://acharts.co/song/79559,"Jason DeRulo,2 Chainz",Talk Dirty,1,34,13,02,13,1,1,18,-
https://acharts.co/song/79555,"Drake,Majid Jordan","Hold On, We're Going Home",48,36,13,01,13,8,1,18,-
https://acharts.co/song/79549,Elen Levon,Wild Child,48,33,13,33,13,48,1,1,-
https://acharts.co/song/79511,Milky Chance,Stolen Dance,35,19,14,07,14,2,2,28,-
https://acharts.co/song/79504,James Blunt,Bonfire Heart,5,42,13,04,13,3,1,15,-
https://acharts.co/song/79503,"Flo Rida,Pitbull",Can't Believe It,12,33,13,43,13,7,1,11,-
https://acharts.co/song/79489,Klingande,Jubel,41,32,14,49,14,3,1,18,-
https://acharts.co/song/79469,What About Tonight,Time Of Our Lives,30,32,13,36,13,25,1,4,-
https://acharts.co/song/79406,"Chris Brown,Nicki Minaj",Love More,29,32,13,38,13,29,1,3,-
https://acharts.co/song/79382,Rihanna,What Now,37,33,13,43,13,21,1,11,-
https://acharts.co/song/79362,Collective,Another Life,47,31,13,31,13,47,1,1,-
https://acharts.co/song/79361,Jessica Mauboy,To The End Of The Earth,22,31,13,36,13,21,1,6,-
https://acharts.co/song/79351,One Direction,Best Song Ever,4,31,13,45,13,4,1,13,-
https://acharts.co/song/79269,Johnny Ruffo,Untouchable,39,30,13,30,13,39,1,1,-
https://acharts.co/song/79268,Bliss N Eso,Act Yo Age,36,30,13,35,13,31,1,6,-
https://acharts.co/song/79267,Ellie Goulding,Burn,14,30,13,49,13,6,1,19,-
https://acharts.co/song/79247,Kings Of Leon,Supersoaker,43,31,13,31,13,43,1,1,-
https://acharts.co/song/79240,Martin Garrix,Animals,29,38,13,03,13,29,1,9,-
https://acharts.co/song/79125,"Calvin Harris,Ayah Marar",Thinking About You,37,31,13,38,13,28,1,8,-
https://acharts.co/song/79107,"Robin Thicke,Kendrick Lamar",Give It 2 U,43,33,13,37,13,41,1,4,-
https://acharts.co/song/79105,"Ciara,Nicki Minaj",I'm Out,41,30,13,30,13,41,1,1,-
https://acharts.co/song/79096,"Jay-Z,Justin Timberlake",Holy Grail,42,30,13,31,13,42,1,2,-
https://acharts.co/song/79078,"Prince,The Revolution",Kiss,27,18,16,18,16,27,1,1,-
https://acharts.co/song/79041,Hillsong Young & Free,Alive,50,28,13,28,13,50,1,1,-
https://acharts.co/song/79040,Birds Of Tokyo,When The Night Falls Quiet,43,28,13,29,13,43,1,2,-
https://acharts.co/song/79039,MKTO,Classic,34,28,13,46,13,9,3,18,-
https://acharts.co/song/79038,Samantha Jade,Fire Starter,9,28,13,38,13,9,1,11,-
https://acharts.co/song/78959,Karmin,Acapella,17,30,13,44,13,4,2,15,-
https://acharts.co/song/78800,"Avicii,Aloe Blacc",Wake Me Up,42,26,13,18,13,1,6,37,-
https://acharts.co/song/78799,Vance Joy,Riptide,41,26,13,21,13,6,1,95,44
https://acharts.co/song/78798,Harrison Craig,Unconditional,15,26,13,27,13,15,1,2,-
https://acharts.co/song/78797,Delta Goodrem,Heart Hypnotic,7,26,13,29,13,7,1,4,-
https://acharts.co/song/78796,Ricky Martin,Come With Me,3,26,13,30,13,3,1,5,-
https://acharts.co/song/78738,Arctic Monkeys,Do I Wanna Know?,44,27,13,06,13,37,1,8,-
https://acharts.co/song/78679,"Major Lazer,Bruno Mars,2 Chainz,Tyga,Mystic",Bubble Butt,39,27,13,32,13,39,1,6,-
https://acharts.co/song/78634,Lorde,Tennis Court,47,25,13,46,13,20,1,22,-
https://acharts.co/song/78633,Celia Pavey,Candle In The Night,32,25,13,25,13,32,1,1,-
https://acharts.co/song/78632,Luke Kennedy,Caruso,23,25,13,26,13,23,1,2,-
https://acharts.co/song/78631,Luke Kennedy,Love Is Gone,22,25,13,25,13,22,1,1,-
https://acharts.co/song/78630,Timomatic,Parachute,7,25,13,40,13,3,1,16,-
https://acharts.co/song/78629,Harrison Craig,More Than A Dream,3,25,13,26,13,3,1,2,-
https://acharts.co/song/78628,Harrison Craig,Unchained Melody,2,25,13,26,13,2,1,2,-
https://acharts.co/song/78472,Steve Clisby,Sunday In Savannah,49,24,13,24,13,49,1,1,-
https://acharts.co/song/78471,Sheppard,Sheppard,38,24,13,38,13,18,1,15,-
https://acharts.co/song/78470,Luke Kennedy,Overjoyed,35,24,13,24,13,35,1,1,-
https://acharts.co/song/78469,Miss Murphy,You've Really Got A Hold On Me,32,24,13,24,13,32,1,1,-
https://acharts.co/song/78468,Macklemore & Ryan Lewis,Wing$,27,24,13,33,13,17,2,10,-
https://acharts.co/song/78467,Harrison Craig,If,24,24,13,25,13,24,1,2,-
https://acharts.co/song/78466,Celia Pavey,Will You Still Love Me Tomorrow,23,24,13,24,13,23,1,1,-
https://acharts.co/song/78465,Karise Eden,Threads Of Silence,19,24,13,25,13,19,1,2,-
https://acharts.co/song/78464,"Geoffrey Gurrumul Yunupingu,Delta Goodrem,Musicians Of The Sydney Symphony",Bayini (live),4,24,13,24,13,4,1,1,-
https://acharts.co/song/78454,John Newman,Love Me Again,40,28,13,44,13,4,1,17,-
https://acharts.co/song/78438,Miley Cyrus,We Can't Stop,26,25,13,43,13,4,1,19,-
https://acharts.co/song/78354,Steve Clisby,New York State Of Mind,49,23,13,23,13,49,1,1,-
https://acharts.co/song/78353,Jackie Sannia,Smoke,42,23,13,23,13,42,1,1,-
https://acharts.co/song/78352,Danny Ross,Old Man,33,23,13,23,13,33,1,1,-
https://acharts.co/song/78351,Miss Murphy,Killing Me Softly,30,23,13,23,13,30,1,1,-
https://acharts.co/song/78350,Luke Kennedy,Freedom 90,25,23,13,23,13,25,1,1,-
https://acharts.co/song/78349,Celia Pavey,Edelweiss,23,23,13,23,13,23,1,1,-
https://acharts.co/song/78348,Harrison Craig,It Had Better Be Tonight,12,23,13,23,13,12,1,1,-
https://acharts.co/song/78317,"Jessie J,Dizzee Rascal,Big Sean",Wild,11,24,13,37,13,6,1,14,-
https://acharts.co/song/78248,"Fergie,Q-Tip,GoonRock",A Little Party Never Killed Nobody (all We Got),50,23,13,27,13,43,1,5,-
https://acharts.co/song/78227,Miss Murphy,1 + 1,49,22,13,22,13,49,1,1,-
https://acharts.co/song/78226,Kiyomi Vella,It's Oh So Quiet,45,22,13,22,13,45,1,1,-
https://acharts.co/song/78225,Matt Corby,Resolution,34,22,13,39,13,5,1,18,-
https://acharts.co/song/78224,Celia Pavey,Jolene,15,22,13,22,13,15,1,1,-
https://acharts.co/song/78223,Luke Kennedy,Please Don't Ask Me,11,22,13,22,13,11,1,1,-
https://acharts.co/song/78222,Harrison Craig,Can't Help Falling In Love,6,22,13,23,13,6,1,2,-
https://acharts.co/song/78195,Mr. Probz,Waves,42,20,14,38,14,3,2,19,-
https://acharts.co/song/78177,"Naughty Boy,Sam Smith",La La La,37,27,13,42,13,5,2,16,-
https://acharts.co/song/78169,"Sebastian Ingrosso,Tommy Trash,John Martin",Reload,45,26,13,35,13,20,1,10,-
https://acharts.co/song/78149,Keith Urban,Little Bit Of Everything,40,22,13,22,13,40,1,1,-
https://acharts.co/song/78094,"2 Chainz,Wiz Khalifa",We Own It (fast & Furious),22,24,13,35,13,6,1,12,-
https://acharts.co/song/78093,The Janoskians,Best Friends,30,22,13,22,13,30,1,1,-
https://acharts.co/song/78082,The Wanted,Walks Like Rihanna,33,21,13,24,13,32,1,4,-
https://acharts.co/song/78081,Bliss N Eso,Home Is Where The Heart Is,31,21,13,21,13,31,1,1,-
https://acharts.co/song/78080,Celia Pavey,Woodstock,29,21,13,21,13,29,1,1,-
https://acharts.co/song/78079,Caterina Torres,If I Were A Boy,28,21,13,21,13,28,1,1,-
https://acharts.co/song/78078,Emma Pask,Mas Que Nada,15,21,13,21,13,15,1,1,-
https://acharts.co/song/78077,Luke Kennedy,Time To Say Goodbye,8,21,13,21,13,8,1,1,-
https://acharts.co/song/78063,Olly Murs,Dear Darlin',47,23,13,44,13,4,1,15,-
https://acharts.co/song/77990,"Jennifer Lopez,Pitbull",Live It Up,20,22,13,28,13,20,1,7,-
https://acharts.co/song/77940,Alex Gibson,Sounds Of Silence,49,20,13,20,13,49,1,1,-
https://acharts.co/song/77939,Kiyomi Vella,Upside Down,48,20,13,20,13,48,1,1,-
https://acharts.co/song/77938,Empire Of The Sun,Alive,42,20,13,32,13,22,1,13,-
https://acharts.co/song/77937,Michael Paynter,The Horses,34,20,13,20,13,34,1,1,-
https://acharts.co/song/77936,Steve Clisby,God Bless The Child,31,20,13,20,13,31,1,1,-
https://acharts.co/song/77935,Miss Murphy,Sorry Seems To Be The Hardest Word,30,20,13,20,13,30,1,1,-
https://acharts.co/song/77934,Bruno Mars,Treasure,28,20,13,35,13,10,2,16,-
https://acharts.co/song/77933,Jackie Sannia,Arithmetic,24,20,13,20,13,24,1,1,-
https://acharts.co/song/77932,Harrison Craig,Home,13,20,13,20,13,13,1,1,-
https://acharts.co/song/77902,"P!nk,Lily Rose Cooper",True Love,26,27,13,40,13,5,1,14,-
https://acharts.co/song/77893,"Mariah Carey,Miguel",#beautiful,26,21,13,33,13,6,1,13,-
https://acharts.co/song/77839,"Ke$ha,Will.I.Am",Crazy Kids,32,20,13,26,13,32,2,7,-
https://acharts.co/song/77786,"AlunaGeorge,DJ Snake",You Know You Like It,48,22,15,37,15,11,1,15,-
https://acharts.co/song/77778,"Jessica Sanchez,Ne-Yo",Tonight,42,19,13,19,13,42,1,1,-
https://acharts.co/song/77738,Bastille,Laura Palmer,33,34,13,36,13,26,1,3,-
https://acharts.co/song/77699,Sara Bareilles,Brave,40,07,14,33,14,3,1,23,-
https://acharts.co/song/77624,Divinyls,I Touch Myself,49,18,13,18,13,49,1,1,-
https://acharts.co/song/77623,Leonardo's Bride,Even When I'm Sleeping,45,18,13,18,13,45,1,1,-
https://acharts.co/song/77622,Harrison Craig,You Raise Me Up,40,18,13,26,13,33,1,4,-
https://acharts.co/song/77621,Celia Pavey,A Thousand Years,33,18,13,19,13,23,1,2,-
https://acharts.co/song/77578,Lana Del Rey,Young And Beautiful,39,19,13,47,13,8,1,21,-
https://acharts.co/song/77549,"Sean Kingston,Chris Brown,Wiz Khalifa",Beat It,41,20,13,21,13,40,1,2,-
https://acharts.co/song/77528,Jason DeRulo,The Other Side,5,18,13,33,13,4,2,16,-
https://acharts.co/song/77504,Rudimental,Right Here,48,39,13,41,13,29,1,3,-
https://acharts.co/song/77501,"Daft Punk,Pharrell Williams",Get Lucky,2,18,13,08,13,1,1,27,-
https://acharts.co/song/77499,Imogen Brough,Never Let Me Go,43,17,13,17,13,43,1,1,-
https://acharts.co/song/77449,"Will.I.Am,Miley Cyrus",Fall Down,47,18,13,40,13,14,1,13,-
https://acharts.co/song/77410,Capital Cities,Safe & Sound,27,40,13,44,13,16,1,5,-
https://acharts.co/song/77403,Kelly Clarkson,People Like Us,46,24,13,24,13,46,1,1,-
https://acharts.co/song/77401,"Armin Van Buuren,Trevor Guthrie",This Is What It Feels Like,28,22,13,35,13,13,1,14,-
https://acharts.co/song/77344,PSY,Gentleman,15,17,13,22,13,15,1,6,-
https://acharts.co/song/77335,Kaity Dunstan,Brand New Key,40,16,13,17,13,40,1,2,-
https://acharts.co/song/77334,Celia Pavey,Scarborough Fair / Canticle,27,16,13,17,13,27,1,2,-
https://acharts.co/song/77333,Harrison Craig,Broken Vow,18,16,13,16,13,18,1,1,-
https://acharts.co/song/77305,"Little Mix,Missy Elliott",How Ya Doin'?,33,20,13,26,13,29,2,7,-
https://acharts.co/song/77304,Avril Lavigne,Here's To Never Growing Up,16,17,13,27,13,15,1,11,-
https://acharts.co/song/77277,Selena Gomez,Come & Get It,46,31,13,32,13,46,1,2,-
https://acharts.co/song/77237,"Robin Thicke,T.I.,Pharrell Williams",Blurred Lines,19,18,13,43,13,1,8,26,-
https://acharts.co/song/77218,Kim Cesarion,Undressed,18,04,14,19,14,5,1,16,-
https://acharts.co/song/77202,"Rudimental,Ella Eyre",Waiting All Night,46,15,13,31,13,6,1,15,-
https://acharts.co/song/77201,"T.I.,P!nk",Guns And Roses,27,15,13,24,13,18,1,10,-
https://acharts.co/song/77161,Chris Brown,Fine China,26,16,13,20,13,26,1,5,-
https://acharts.co/song/77159,Imagine Dragons,On Top Of The World,23,32,13,05,13,10,1,26,-
https://acharts.co/song/77140,OneRepublic,Counting Stars,16,26,13,05,13,2,3,32,-
https://acharts.co/song/77063,Lorde,The Love Club,39,14,13,29,13,14,1,10,-
https://acharts.co/song/76989,"Will.I.Am,Justin Bieber",#thatpower,12,14,13,29,13,6,1,16,-
https://acharts.co/song/76983,"Ariana Grande,Mac Miller",The Way,37,15,13,20,13,37,1,2,-
https://acharts.co/song/76738,"Flo Rida,Jennifer Lopez",Sweet Spot,31,13,13,17,13,25,2,5,-
https://acharts.co/song/76734,Paramore,Still Into You,22,16,13,30,13,5,1,15,-
https://acharts.co/song/76730,Kodaline,High Hopes,25,39,13,42,13,23,1,4,-
https://acharts.co/song/76700,Kylie Minogue,Santa Baby,44,01,22,01,22,44,1,1,-
https://acharts.co/song/76544,The Neighbourhood,Sweater Weather,37,32,22,02,22,31,1,19,-
https://acharts.co/song/76507,Lorde,Royals,4,30,13,13,13,2,2,36,-
https://acharts.co/song/76485,Bliss N Eso,House Of Dreams,47,12,13,13,13,45,1,2,-
https://acharts.co/song/76484,"Stafford Brothers,Lil Wayne,Christina Milian",Hello,18,12,13,31,13,4,2,20,-
https://acharts.co/song/76297,The Potbelleez,Saved In A Bottle,48,11,13,11,13,48,1,1,-
https://acharts.co/song/76296,Robert Delong,Global Concepts,46,11,13,27,13,22,2,17,-
https://acharts.co/song/76295,"Swift K.i.d.,Guy Sebastian",Bed Of Clouds,42,11,13,11,13,42,1,1,-
https://acharts.co/song/76294,"Havana Brown,R3Hab,Prophet",Big Banana,38,11,13,21,13,18,1,11,-
https://acharts.co/song/76293,Jessica Mauboy,Something's Got A Hold On Me,26,11,13,12,13,26,1,2,-
https://acharts.co/song/76241,Carly Rae Jepsen,Tonight I'm Getting Over You,38,14,13,14,13,38,1,1,-
https://acharts.co/song/76239,Michael Bublé,It's A Beautiful Day,48,16,13,17,13,33,1,2,-
https://acharts.co/song/76199,Bastille,Pompeii,50,13,13,39,13,4,2,26,-
https://acharts.co/song/76149,Demi Lovato,Heart Attack,46,10,13,15,13,41,1,3,-
https://acharts.co/song/76043,Olly Murs,Army Of Two,44,12,13,21,13,19,1,10,-
https://acharts.co/song/76001,One Direction,One Way Or Another (teenage Kicks),3,09,13,19,13,3,1,11,-
https://acharts.co/song/75961,Justin Timberlake,Mirrors,26,12,13,30,13,10,1,19,-
https://acharts.co/song/75959,Gabrielle Aplin,Please Don't Say You Love Me,3,31,14,39,14,3,1,9,-
https://acharts.co/song/75958,Baauer,Harlem Shake,1,09,13,17,13,1,1,9,-
https://acharts.co/song/75944,"Flux Pavilion,Childish Gambino",Do Or Die,48,08,13,08,13,48,1,1,-
https://acharts.co/song/75876,Passenger,Holes,30,30,13,38,13,20,1,9,-
https://acharts.co/song/75874,"Duke Dumont,A-M-E",Need U (100 %),50,22,13,25,13,40,1,4,-
https://acharts.co/song/75811,"Zedd,Foxes",Clarity,45,28,13,44,13,13,2,17,-
https://acharts.co/song/75800,Youngblood Hawke,We Come Running,43,07,13,12,13,17,1,6,-
https://acharts.co/song/75799,Fall Out Boy,My Songs Know What You Did In The Dark (light Em Up),36,07,13,15,13,30,1,9,-
https://acharts.co/song/75734,The Script,If You Could See Me Now,34,16,13,19,13,34,1,4,-
https://acharts.co/song/75706,"The Lonely Island,Adam Levine,Kendrick Lamar",Yolo,31,07,13,08,13,31,1,2,-
https://acharts.co/song/75667,MKTO,Thank You,28,10,13,29,13,2,3,20,-
https://acharts.co/song/75656,Hermitude,Hyperparadise (flume Remix),38,06,13,07,13,38,1,2,-
https://acharts.co/song/75619,Emmelie De Forest,Only Teardrops,47,22,13,22,13,47,1,1,-
https://acharts.co/song/75570,Nelly,Hey Porsche,37,09,13,23,13,5,2,15,-
https://acharts.co/song/75556,Little Mix,Change Your Life,43,12,13,24,13,8,1,13,-
https://acharts.co/song/75525,Birds Of Tokyo,Lanterns,5,05,13,41,13,3,1,19,-
https://acharts.co/song/75448,Rita Ora,Radioactive,40,08,13,15,13,23,1,8,-
https://acharts.co/song/75436,"B.o.B,Chris Brown,T.I.",Arena,36,04,13,05,13,36,1,2,-
https://acharts.co/song/75433,"Macklemore & Ryan Lewis,Ray Dalton",Can't Hold Us,31,09,13,35,13,1,1,25,-
https://acharts.co/song/75381,Imagine Dragons,Demons,46,45,13,12,13,11,2,20,-
https://acharts.co/song/75379,"Justin Timberlake,Jay-Z",Suit & Tie,9,05,13,14,13,9,1,10,-
